"OWNER","TABLE_NAME","COLUMN_NAME","FIELDNAME","FIELDVALUE","XLATLONGNAME","XLATSHORTNAME"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","INV_NET_WORTH","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","ISIR_STU_ENRL_STAT","ISIR_STU_ENRL_STAT","5","Don't Know","Don't Know"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","ISIR_STU_ENRL_STAT","ISIR_STU_ENRL_STAT","3","Half Time","1/2 Time"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","ISIR_STU_ENRL_STAT","ISIR_STU_ENRL_STAT","1","Full Time","Full Time"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","ISIR_STU_ENRL_STAT","ISIR_STU_ENRL_STAT","2","Three Quarter Time","3/4 Time"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","ISIR_STU_ENRL_STAT","ISIR_STU_ENRL_STAT","4","Less than Half Time","Below 1/2"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","IWD_CITY","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","IWD_PERM_ADDR02","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","IWD_PERM_PHONE","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","IWD_STATE","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","IWD_STD_EMAIL","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","IWD_STD_FIRST_NM02","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","IWD_STD_LAST_NAME","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","IWD_STU_ALIEN_REG","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","IWD_STU_MI","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","IWD_ZIP","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","LASTUPD_EW_DTTM","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","LEGAL_RES_PRIOR","LEGAL_RES_PRIOR","1","Yes","Yes"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","LEGAL_RES_PRIOR","LEGAL_RES_PRIOR","2","No","No"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","LEGAL_RES_PRI_94","LEGAL_RES_PRI_94","1","Yes","Yes"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","LEGAL_RES_PRI_94","LEGAL_RES_PRI_94","2","No","No"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","LOAD_ERROR","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","MARITAL_STAT","MARITAL_STAT","3","Separated","Separated"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","MARITAL_STAT","MARITAL_STAT","5","Widowed","Widowed"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","MARITAL_STAT","MARITAL_STAT","4","Divorced","Divorced"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","MARITAL_STAT","MARITAL_STAT","2","Married","Married"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","MARITAL_STAT","MARITAL_STAT","1","Single","Single"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","MARRIED","MARRIED","1","Yes","Yes"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","MARRIED","MARRIED","2","No","No"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","MAR_STATUS_DT","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","MONTHLY_VET_BEN","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","NUMBER_EXEMPTIONS","NUMBER_EXEMPTIONS","00","00","00"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","NUMBER_EXEMPTIONS","NUMBER_EXEMPTIONS","?","?","?"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","NUMBER_EXEMPTIONS","NUMBER_EXEMPTIONS","02","02","02"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","NUMBER_EXEMPTIONS","NUMBER_EXEMPTIONS","03","03","03"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","NUMBER_EXEMPTIONS","NUMBER_EXEMPTIONS","04","04","04"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","NUMBER_EXEMPTIONS","NUMBER_EXEMPTIONS","05","05","05"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","NUMBER_EXEMPTIONS","NUMBER_EXEMPTIONS","06","06","06"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","NUMBER_EXEMPTIONS","NUMBER_EXEMPTIONS","07","07","07"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","NUMBER_EXEMPTIONS","NUMBER_EXEMPTIONS","08","08","08"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","NUMBER_EXEMPTIONS","NUMBER_EXEMPTIONS","09","09","09"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","NUMBER_EXEMPTIONS","NUMBER_EXEMPTIONS","1","1","1"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","NUMBER_EXEMPTIONS","NUMBER_EXEMPTIONS","10","10","10"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","NUMBER_EXEMPTIONS","NUMBER_EXEMPTIONS","11","11","11"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","NUMBER_EXEMPTIONS","NUMBER_EXEMPTIONS","12","12","12"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","NUMBER_EXEMPTIONS","NUMBER_EXEMPTIONS","2","2","2"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","NUMBER_EXEMPTIONS","NUMBER_EXEMPTIONS","3","3","3"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","NUMBER_EXEMPTIONS","NUMBER_EXEMPTIONS","4","4","4"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","NUMBER_EXEMPTIONS","NUMBER_EXEMPTIONS","5","5","5"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","NUMBER_EXEMPTIONS","NUMBER_EXEMPTIONS","6","6","6"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","NUMBER_EXEMPTIONS","NUMBER_EXEMPTIONS","7","7","7"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","NUMBER_EXEMPTIONS","NUMBER_EXEMPTIONS","8","8","8"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","NUMBER_EXEMPTIONS","NUMBER_EXEMPTIONS","9","9","9"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","NUMBER_EXEMPTIONS","NUMBER_EXEMPTIONS","01","01","01"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","NUMBER_IN_COLLEGE","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","NUM_FAMILY_MEMBERS","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","NUM_MONTH_VET_BEN","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","ORPHAN","ORPHAN","1","Yes - ISIR","Yes"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","ORPHAN","ORPHAN","Y","Yes - INST","Yes"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","ORPHAN","ORPHAN","N","No - INST","No"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","ORPHAN","ORPHAN","2","No - ISIR","No"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","PAY_NUM_DEPENDENTS","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","PERSON_SID","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","PROJECTED_YR_INC","PROJECTED_YR_INC","Y","Yes","Yes"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","PROJECTED_YR_INC","PROJECTED_YR_INC","N","No","No"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","RESIDENCY_DT","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","RE_INVEST_DEBT","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","RE_INVEST_VALUE","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SCHOOL_CHOICE_1","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SCHOOL_CHOICE_2","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SCHOOL_CHOICE_3","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SCHOOL_CHOICE_4","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SCHOOL_CHOICE_5","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SCHOOL_CHOICE_6","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SEL_SERV_REGISTER","SEL_SERV_REGISTER","2","No","No"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SEL_SERV_REGISTER","SEL_SERV_REGISTER","1","Yes","Yes"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_1040_SCHEDULE_CD","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_1040_SCHEDULE_LD","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_1040_SCHEDULE_SD","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_ACTIVE_DUTY","SFA_ACTIVE_DUTY","2","No","No"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_ACTIVE_DUTY","SFA_ACTIVE_DUTY","1","Yes","Yes"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_BLANK_BUSNET","SFA_BLANK_BUSNET","Y","Blank","Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_BLANK_BUSNET","SFA_BLANK_BUSNET","N","Not Blank","Not Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_BLANK_CHILDREC","SFA_BLANK_CHILDREC","Y","Blank","Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_BLANK_CHILDREC","SFA_BLANK_CHILDREC","N","Not Blank","Not Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_BLANK_CHILDSUP","SFA_BLANK_CHILDSUP","Y","Blank","Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_BLANK_CHILDSUP","SFA_BLANK_CHILDSUP","N","Not Blank","Not Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_BLANK_COMBAT","SFA_BLANK_COMBAT","N","Not Blank","Not Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_BLANK_COMBAT","SFA_BLANK_COMBAT","Y","Blank","Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_BLANK_COOPEARN","SFA_BLANK_COOPEARN","N","Not Blank","Not Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_BLANK_COOPEARN","SFA_BLANK_COOPEARN","Y","Blank","Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_BLANK_EDUCREDT","SFA_BLANK_EDUCREDT","N","Not Blank","Not Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_BLANK_EDUCREDT","SFA_BLANK_EDUCREDT","Y","Blank","Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_BLANK_GRANTAID","SFA_BLANK_GRANTAID","Y","Blank","Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_BLANK_GRANTAID","SFA_BLANK_GRANTAID","N","Not Blank","Not Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_BLANK_INT_INC","SFA_BLANK_INT_INC","N","Not Blank","Not Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_BLANK_INT_INC","SFA_BLANK_INT_INC","Y","Blank","Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_BLANK_IRA_DIST","SFA_BLANK_IRA_DIST","N","Not Blank","Not Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_BLANK_IRA_DIST","SFA_BLANK_IRA_DIST","Y","Blank","Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_BLANK_IRA_PAY","SFA_BLANK_IRA_PAY","N","Not Blank","Not Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_BLANK_IRA_PAY","SFA_BLANK_IRA_PAY","Y","Blank","Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_BLANK_MILITARY","SFA_BLANK_MILITARY","N","Not Blank","Not Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_BLANK_MILITARY","SFA_BLANK_MILITARY","Y","Blank","Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_BLANK_NEEDEMPL","SFA_BLANK_NEEDEMPL","N","Not Blank","Not Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_BLANK_NEEDEMPL","SFA_BLANK_NEEDEMPL","Y","Blank","Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_BLANK_NON_REP","SFA_BLANK_NON_REP","N","Not Blank","Not Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_BLANK_NON_REP","SFA_BLANK_NON_REP","Y","Blank","Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_BLANK_PENSION","SFA_BLANK_PENSION","N","Not Blank","Not Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_BLANK_PENSION","SFA_BLANK_PENSION","Y","Blank","Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_BLANK_UNTAXINC","SFA_BLANK_UNTAXINC","Y","Blank","Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_BLANK_UNTAXINC","SFA_BLANK_UNTAXINC","N","Not Blank","Not Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_BLANK_UNTAXPEN","SFA_BLANK_UNTAXPEN","N","Not Blank","Not Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_BLANK_UNTAXPEN","SFA_BLANK_UNTAXPEN","Y","Blank","Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_BLANK_VET_NON","SFA_BLANK_VET_NON","N","Not Blank","Not Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_BLANK_VET_NON","SFA_BLANK_VET_NON","Y","Blank","Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_CHILD_SUP_PAID","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_CHILD_SUP_RECV","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_COMBATPAY","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_COOP_EARN","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_DFLT_ASM_ASSET_CD","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_DFLT_ASM_ASSET_LD","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_DFLT_ASM_ASSET_SD","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_DFLT_RISK_HOME","SFA_DFLT_RISK_HOME","A","Assumption","Assumption"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_DFLT_RISK_HOME","SFA_DFLT_RISK_HOME","B","Blank","Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_DFLT_RISK_HOME","SFA_DFLT_RISK_HOME","R","Reported","Reported"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_DFLT_RISK_HOME","SFA_DFLT_RISK_HOME","S","Simulation","Simulation"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_DFLT_RISK_HOME","SFA_DFLT_RISK_HOME","V","Verified","Verified"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_DFLT_YOUTH_HUD","SFA_DFLT_YOUTH_HUD","B","Blank","Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_DFLT_YOUTH_HUD","SFA_DFLT_YOUTH_HUD","A","Assumption","Assumption"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_DFLT_YOUTH_HUD","SFA_DFLT_YOUTH_HUD","R","Reported","Reported"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_DFLT_YOUTH_HUD","SFA_DFLT_YOUTH_HUD","V","Verified","Verified"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_DFLT_YOUTH_HUD","SFA_DFLT_YOUTH_HUD","S","Simulation","Simulation"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_DFLT_YOUTH_SCH","SFA_DFLT_YOUTH_SCH","A","Assumption","Assumption"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_DFLT_YOUTH_SCH","SFA_DFLT_YOUTH_SCH","B","Blank","Blank"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_DFLT_YOUTH_SCH","SFA_DFLT_YOUTH_SCH","R","Reported","Reported"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_DFLT_YOUTH_SCH","SFA_DFLT_YOUTH_SCH","S","Simulation","Simulation"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_DFLT_YOUTH_SCH","SFA_DFLT_YOUTH_SCH","V","Verified","Verified"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_DISLOCATE_WRK","SFA_DISLOCATE_WRK","2","No","No"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_DISLOCATE_WRK","SFA_DISLOCATE_WRK","1","Yes","Yes"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_DISLOCATE_WRK","SFA_DISLOCATE_WRK","3","Don't Know","Don't Know"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_EDU_CREDITS","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_EMANCIPT_MINOR","SFA_EMANCIPT_MINOR","2","No","No"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_EMANCIPT_MINOR","SFA_EMANCIPT_MINOR","1","Yes","Yes"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_FOOD_STAMPS","SFA_FOOD_STAMPS","2","No","No"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_FOOD_STAMPS","SFA_FOOD_STAMPS","1","Yes","Yes"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_GRANT_AID","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_HIGH_SCHL_CITY","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_HIGH_SCHL_NAME","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_HIGH_SCHL_STAT","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_HOUSING_CODE10","SFA_HOUSING_CODE10","1","On-Campus","On-Campus"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_HOUSING_CODE10","SFA_HOUSING_CODE10","2","Off-Campus","Off-Campus"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_HOUSING_CODE10","SFA_HOUSING_CODE10","3","Parents","Parents"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_HOUSING_CODE7","SFA_HOUSING_CODE7","3","Parents","Parents"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_HOUSING_CODE7","SFA_HOUSING_CODE7","2","Off-Campus","Off-Campus"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_HOUSING_CODE7","SFA_HOUSING_CODE7","1","On-Campus","On-Campus"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_HOUSING_CODE8","SFA_HOUSING_CODE8","2","Off-Campus","Off-Campus"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_HOUSING_CODE8","SFA_HOUSING_CODE8","1","On-Campus","On-Campus"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_HOUSING_CODE8","SFA_HOUSING_CODE8","3","Parents","Parents"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_HOUSING_CODE9","SFA_HOUSING_CODE9","2","Off-Campus","Off-Campus"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_HOUSING_CODE9","SFA_HOUSING_CODE9","3","Parents","Parents"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_HOUSING_CODE9","SFA_HOUSING_CODE9","1","On-Campus","On-Campus"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_HS_DIP_EQUIV","SFA_HS_DIP_EQUIV","4","Other","Other"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_HS_DIP_EQUIV","SFA_HS_DIP_EQUIV","3","Home Schooled","Home Schld"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_HS_DIP_EQUIV","SFA_HS_DIP_EQUIV","2","GED","GED"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_HS_DIP_EQUIV","SFA_HS_DIP_EQUIV","1","High School Diploma","HS Diploma"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_INTERST_INCOME","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_INTRSTD_IN_WSL","SFA_INTRSTD_IN_WSL","1","Work Study","Work Study"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_INTRSTD_IN_WSL","SFA_INTRSTD_IN_WSL","2","Student Loans","Student Ln"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_INTRSTD_IN_WSL","SFA_INTRSTD_IN_WSL","3","Both","Both"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_INTRSTD_IN_WSL","SFA_INTRSTD_IN_WSL","4","Neither","Neither"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_INTRSTD_IN_WSL","SFA_INTRSTD_IN_WSL","5","Don't Know","Don't Know"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_IRA_DIST","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_IRA_PAY","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_LEGAL_GUARDIAN","SFA_LEGAL_GUARDIAN","2","No","No"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_LEGAL_GUARDIAN","SFA_LEGAL_GUARDIAN","1","Yes","Yes"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_MILITARY_ALLOW","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_NEED_EMPLOYMNT","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_NON_REP_MONEY","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_PENSION_PAY","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_RECV_VET_BEN","SFA_RECV_VET_BEN","1","Yes","Yes"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_RECV_VET_BEN","SFA_RECV_VET_BEN","2","No","No"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_RISK_HOMELESS","SFA_RISK_HOMELESS","2","No","No"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_RISK_HOMELESS","SFA_RISK_HOMELESS","1","Yes","Yes"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_SCHL_CHOICE_10","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_SCHL_CHOICE_7","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_SCHL_CHOICE_8","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_SCHL_CHOICE_9","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_SCHL_LUNCH_PRG","SFA_SCHL_LUNCH_PRG","1","Yes","Yes"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_SCHL_LUNCH_PRG","SFA_SCHL_LUNCH_PRG","2","No","No"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_SSI_INCOME","SFA_SSI_INCOME","1","Yes","Yes"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_SSI_INCOME","SFA_SSI_INCOME","2","No","No"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_STDNT_GENDER","SFA_STDNT_GENDER","1","Male","Male"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_STDNT_GENDER","SFA_STDNT_GENDER","2","Female","Female"
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_STU_ASSET_THRS_CD","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_STU_ASSET_THRS_LD","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_STU_ASSET_THRS_SD","","","",""
"CU_BLD_STDNT","PS_CU_D_ISIR_STDNT_BLD","SFA_STU_TAX_RET_CD","","","",""
